rank,material_id,formula,elements,density,band_gap,energy_above_hull,formation_energy_per_atom,is_stable,hull_score,formation_score,stable_score,overall_score
2565,mp-766507,Li5Fe3(BO3)4,"B,Fe,Li,O",3.059147851045904,1.148,0.031328637812499,-2.377615975347222,False,0.3734187921335111,0.502659567593657,0,0.38131118433121103
2566,mp-1177621,Li3V24O58,"Li,O,V",3.3877127812722865,0.9003000000000001,0.0308666761764691,-2.3403480432941173,False,0.38265814947882504,0.48808608101054624,0,0.381292110567045
2567,mp-772839,Li2ZnCr3(SO4)6,"Cr,Li,O,S,Zn",2.8892545860930032,0.7164000000000001,0.0269643097222189,-2.0259546317129624,False,0.4607065313164238,0.3651437036613665,0,0.38118888850551136
2568,mp-758323,Li2Ti3Co(PO4)6,"Co,Li,O,P,Ti",2.8983010022064857,0.0,0.0362137748379653,-2.768664439847883,False,0.2757147337467536,0.655577619033318,0,0.38109527022237577
2569,mp-697758,LiFeP2O7,"Fe,Li,O,P",3.023785700567036,2.5246000000000004,0.0327980134090903,-2.492961365919913,False,0.3440308838040146,0.547764954700714,0,0.3809347202374579
2570,mp-757866,LiMn(SiO3)2,"Li,Mn,O,Si",3.3427859613715456,0.0863999999999998,0.0367476743597032,-2.8096728130014377,False,0.26503659928038975,0.6716137912335071,0,0.3808349565359418
2571,mp-752814,Li2TiV2O6,"Li,O,Ti,V",3.761559348753388,1.2730999999999997,0.0359182773863544,-2.742669439545456,False,0.2816247624961669,0.6454123705941087,0,0.38078794908082986
2572,mp-757509,Li6V3P8O29,"Li,O,P,V",2.591272782263497,1.342,0.0347130419112451,-2.645756928742236,False,0.305729797138185,0.6075150927437096,0,0.3807816708863001
2573,mp-771059,Li4Nb2Co3Sn3O16,"Co,Li,Nb,O,Sn",5.095089664020222,1.6597999999999995,0.029386628214282,-2.217645777440477,False,0.41225950799935224,0.440103815115373,0,0.3807790646900243
2574,mp-1177165,Li5V3P8O29,"Li,O,P,V",2.5511285457668964,1.0487,0.034373642592584,-2.6179980790846566,False,0.312517875072135,0.596660097557208,0,0.38071586543469704
2575,mp-1174294,Li4Mn3O7,"Li,Mn,O",3.883355004076888,0.8471000000000002,0.02842843785713,-2.1401169972947462,False,0.4314235736361541,0.4097864732341879,0,0.3807082311318505
2576,mp-705002,Li3V4P9O32,"Li,O,P,V",2.799431312053293,1.4125,0.0343862259028036,-2.618811850349702,False,0.31226620547310724,0.5969783197917007,0,0.3806888249373042
2577,mp-1222541,LiFeSiO4,"Fe,Li,O,Si",2.8507337621057705,3.1089,0.0331374032142877,-2.515338861904761,False,0.33724299614190495,0.55651559149575,0,0.38026410490156026
2578,mp-850339,Li5CoOF5,"Co,F,Li,O",2.5593615017125257,1.0417999999999998,0.0368313081249986,-2.812136761388889,False,0.2633639014123609,0.6725773091103464,0,0.3802522039654197
2579,mp-775382,Li5V3P8O29,"Li,O,P,V",2.573288929579177,0.5988,0.0344169184814733,-2.617954803195768,False,0.3116523456196882,0.5966431746813909,0,0.38023390122931533
2580,mp-1650471,Li7Mn4CoO12,"Co,Li,Mn,O",4.0111759172150485,0.9348999999999998,0.0276461382291639,-2.0734026654190614,False,0.44706977723869123,0.3836980812325582,0,0.38018270591267556
2581,mp-1204473,Li3V5(H8O11)2,"H,Li,O,V",2.4267244389904787,2.4457,0.0240530043478237,-1.783829060108696,False,0.5189334241955317,0.27046139705592537,0,0.38007487227711634
2582,mp-1175162,Li7Mn4CoO12,"Co,Li,Mn,O",4.019659670079482,0.7788000000000004,0.0276603221874962,-2.0733884814607286,False,0.4467860942455981,0.3836925346482679,0,0.38002473896197275
2583,mp-755726,Li2FePCO7,"C,Fe,Li,O,P",2.697537962716641,0.7558,0.0301474761458306,-2.273168171775793,False,0.39704234411225076,0.46181564145859244,0,0.38000876377224524
2584,mp-775073,Li4Cr3Fe3(SnO8)2,"Cr,Fe,Li,O,Sn",4.647402077220655,0.4681999999999999,0.0276769228968118,-2.0740220283333337,False,0.4464540755808651,0.38394028080264336,0,0.379928839850401
2585,mp-849506,Li3Fe2(P2O7)2,"Fe,Li,O,P",3.016908760976305,1.3206000000000002,0.0332049834420322,-2.518181311133539,False,0.335891373355703,0.5576271207225325,0,0.37990974759852303
2586,mp-770390,Li2Cr4O13,"Cr,Li,O",2.4060036804238027,1.5539,0.023441563719297,-1.7304895108771932,False,0.5311624017161584,0.2496031641932376,0,0.37950042841152026
2587,mp-1177088,Li5V3P8O29,"Li,O,P,V",2.5320479299601626,1.057,0.0344842840370285,-2.617887437640212,False,0.31030501633518504,0.5966168316307849,0,0.3794836500551265
2588,mp-755514,Li5Mn2Fe3O10,"Fe,Li,Mn,O",4.117305002397958,0.1865999999999998,0.0268494896249995,-2.0040605446264363,False,0.4630029642361589,0.3565821021228029,0,0.37945536607286845
2589,mp-771027,Li2FeAsCO7,"As,C,Fe,Li,O",3.011802100763111,2.1987,0.0262116999999948,-1.9527329968055556,False,0.4757589287945899,0.33651065494817306,0,0.37944614006888505
2590,mp-765196,Li5V3P8O29,"Li,O,P,V",2.5646696475542528,0.9659,0.0344970053703619,-2.6178747163068787,False,0.3100505862366465,0.596611857000575,0,0.37934197238035683
2591,mp-769962,Li4TiFe3O8,"Fe,Li,O,Ti",4.0548368582814565,0.6277000000000004,0.0298770818749982,-2.2460141166666663,False,0.40245030247393704,0.45119714893676394,0,0.37926666848853274
2592,mp-773516,Li3NiO3,"Li,Ni,O",3.030585179045434,1.4144,0.0232927376190481,-1.716244253571428,False,0.5341389638703804,0.24403260916692954,0,0.37918784333713457
2593,mp-758062,Li2NbCo3O8,"Co,Li,Nb,O",4.900693826221811,0.7380999999999998,0.0263003895982176,-1.95782575029762,False,0.47398511290408657,0.338502157309558,0,0.3791675671555929
2594,mp-1648306,Li2FeP2O7,"Fe,Li,O,P",2.7666778101237024,4.3689,0.0335626343055528,-2.5413149992460315,False,0.3287382596007915,0.5666734636439716,0,0.3791417550558254
2595,mp-1646544,Li7Mn5O12,"Li,Mn,O",3.865582016581945,0.8853999999999997,0.0285952408333223,-2.141396106166188,False,0.4280874691133906,0.4102866640134813,0,0.3790484404170833
2596,mp-777691,Li32Mn3Cr13O48,"Cr,Li,Mn,O",3.5965517122414674,1.1507,0.0296118345833331,-2.2218432589631223,False,0.4077553198637619,0.4417452246941487,0,0.3788762545680211
2597,mp-770704,Li2AlFeO4,"Al,Fe,Li,O",2.9436201177325723,3.0421,0.0329255928125,-2.488014498645833,False,0.34147926131835876,0.5458305006037035,0,0.37885426893639357
2598,mp-1101527,LiCr4P7O24,"Cr,Li,O,P",3.0305339318680926,2.1691,0.0342583718055475,-2.5942892628009258,False,0.31482332190979595,0.5873888528978574,0,0.37873892556463784
2599,mp-753282,Li2MnOF3,"F,Li,Mn,O",3.098306511839002,1.5105,0.0368032879761957,-2.7976394974425287,False,0.2639243119474949,0.6669082078220581,0,0.3785762443088425
2600,mp-765148,Li5V3P8O29,"Li,O,P,V",2.5872624663748747,1.2546,0.0345685778148059,-2.6178031438624347,False,0.3086191180394628,0.5965838688616748,0,0.37854486902329076
2601,mp-756856,Li5Fe7O12,"Fe,Li,O",4.516351706497027,1.221,0.0249266998958308,-1.8427738211111115,False,0.5014592775360349,0.2935115271889659,0,0.3785316371609573
2602,mp-755702,Li2TiVO4,"Li,O,Ti,V",4.025271497640386,0.0,0.0360669320312494,-2.7381052675,False,0.2786516294952768,0.643627568046635,0,0.3785280450387245
2603,mp-768948,Li2MnPCO7,"C,Li,Mn,O,P",2.719277996846009,0.0,0.0309856442129579,-2.32620255597838,False,0.38027875665470046,0.48255454066873954,0,0.37804740539414405
2604,mp-26739,Li3Cr2(PO4)3,"Cr,Li,O,P",3.3710055286819864,3.1279,0.0348083566249863,-2.632744236071428,False,0.30382347715003727,0.6024265275456745,0,0.3779521970735066
2605,mp-1177321,Li4Nb2V3Ni3O16,"Li,Nb,Ni,O,V",4.410548662919019,1.0597,0.0312127653571439,-2.343675925119048,False,0.37573627249985775,0.4893874368533309,0,0.3779405527735876
2606,mp-754139,Li2Cr3TeO8,"Cr,Li,O,Te",4.434422731001763,0.0,0.0289979134821436,-2.164973477380952,False,0.42003390750680886,0.4195065075662109,0,0.3778459267769187
2607,mp-1175317,Li7Mn5O12,"Li,Mn,O",3.876745321751561,0.9829,0.0287075468749877,-2.1412838001245222,False,0.42584131798295954,0.4102427471524897,0,0.37779768639399913
2608,mp-1177046,Li5V3P8O29,"Li,O,P,V",2.563884263211613,1.1555,0.0346376438148068,-2.6177340778624343,False,0.3072377794073118,0.5965568608585766,0,0.3777756799745233
2609,mp-754228,Li4Ni3SbO8,"Li,Ni,O,Sb",4.972847770254191,0.0,0.0242951145833334,-1.785979858958333,False,0.5140911541705647,0.2713024589676379,0,0.37770599543248384
2610,mp-763178,Li4Ti3Ni3(TeO8)2,"Li,Ni,O,Te,Ti",4.589815288193929,1.3917000000000002,0.0305312118750018,-2.287136176130953,False,0.38936752600733815,0.46727777774704277,0,0.377699361515501
2611,mp-773580,Li5V3P8O29,"Li,O,P,V",2.561037208886163,0.9096,0.0346523788148056,-2.6177193428624346,False,0.30694307543223254,0.5965510987914865,0,0.37761157606474816
2612,mp-779753,LiV4OF11,"F,Li,O,V",3.296641236954955,1.3346999999999998,0.0409537644117614,-3.1219372404901966,False,0.18091366355024452,0.793723637250871,0,0.37730578799043935
2613,mp-1666644,Li7Mn5O12,"Li,Mn,O",3.869452302667916,0.605,0.0287629781249885,-2.141228368874521,False,0.4247326780290962,0.4102210709678002,0,0.37718034775473297
2614,mp-850959,Li5Mn6(BO3)6,"B,Li,Mn,O",3.128589686497925,0.1641999999999999,0.0329582725000054,-2.478355552550084,False,0.3408256587521577,0.5420534055630449,0,0.3771728042607525
2615,mp-831152,Li3V2(PO4)3,"Li,O,P,V",2.858668146297398,0.0,0.035619689250006,-2.691986946946429,False,0.28759660577411317,0.6255931698711376,0,0.3771357426306604
2616,mp-758130,LiVP2O7,"Li,O,P,V",3.0633329429999328,0.1774999999999997,0.0355079484091049,-2.6828457616017314,False,0.28983145273678235,0.622018543251532,0,0.3771137891432665
2617,mp-758186,Li3Fe(PO4)2,"Fe,Li,O,P",2.588883776039144,1.0627,0.0338214326785726,-2.5472732260204083,False,0.32356222232361587,0.5690034061219117,0,0.37711041442065785
2618,mp-770733,Li2AlFeO4,"Al,Fe,Li,O",2.958994474389132,3.0507,0.0330875121874996,-2.4878525792708333,False,0.3382408301369125,0.5457671826327536,0,0.3770509704967656
2619,mp-753201,LiV2H4(OF5)2,"F,H,Li,O,V",2.3142025017706107,1.0103000000000002,0.0322930158771921,-2.423810474649124,False,0.35413097067661164,0.5207237551861024,0,0.37702534818727224
2620,mp-757564,Li5Mn3(FeO5)2,"Fe,Li,Mn,O",4.110183579772021,1.0806,0.0276062764999931,-2.046290401022989,False,0.44786702257572025,0.37309593081404585,0,0.3769104382015622
2621,mp-1177702,Li3Fe2(SiO4)2,"Fe,Li,O,Si",2.9551679952302363,1.5291,0.0335362580000033,-2.5228280970000005,False,0.32926579282739304,0.5594442290982526,0,0.37690166623945465
2622,mp-1100555,Li9Mn7O16,"Li,Mn,O",3.931919485086049,0.6400000000000001,0.0287697101562383,-2.1386912911099136,False,0.4245980355879808,0.4092289561192991,0,0.37675905421514416
2623,mp-1101532,LiCr2(PO4)3,"Cr,Li,O,P",2.986096854739921,0.1005999999999998,0.032869214444438,-2.466843056236772,False,0.3426068438889529,0.5375514865855956,0,0.37657678444388254
2624,mp-1639032,Li7Mn5O12,"Li,Mn,O",3.869367767473456,0.7261000000000002,0.0288219597916556,-2.1411693872078548,False,0.4235530287841007,0.41019800640584425,0,0.3765234680733009
2625,mp-705329,Li3Fe2(PO4)3,"Fe,Li,O,P",2.928239498815862,2.5285,0.0330424330000003,-2.479199616196428,False,0.3391424260480402,0.5423834735208741,0,0.37636255005872804
2626,mp-1648875,Li7Mn5O12,"Li,Mn,O",3.8837103080256106,0.7654999999999998,0.0288369670833219,-2.141154379916188,False,0.42325287890221464,0.41019213786010783,0,0.3763563316472558
2627,mp-1100523,Li9Mn7O16,"Li,Mn,O",3.900620359108932,0.8445999999999998,0.0288074789062386,-2.138653522359913,False,0.4238426503989908,0.40921418678971533,0,0.3763384230958453
2628,mp-1177092,Li5V3P8O29,"Li,O,P,V",2.545951215321629,1.0516,0.0347749292592505,-2.6175967924179906,False,0.30449203348254955,0.5965031758947904,0,0.3762467299785789
2629,mp-1277613,Li2MgCo3O8,"Co,Li,Mg,O",4.059157702203804,0.8152000000000001,0.0229962453327914,-1.670857965833333,False,0.5400688895810891,0.2262844697084314,0,0.37623745366755007
2630,mp-1177684,Li3MnV(PO4)3,"Li,Mn,O,P,V",2.8884938771808826,0.0398,0.0350040685625012,-2.63467937521798,False,0.29990918560196833,0.6031832565304903,0,0.3760641918667542
2631,mp-32465,LiV(PO4)2,"Li,O,P,V",2.5995158764309423,1.961,0.0340039449305615,-2.551501418968254,False,0.31991192804698404,0.5706568252895872,0,0.3756814492771967
2632,mp-758011,Li2Fe4Si4O13,"Fe,Li,O,Si",3.598906787467246,2.9365,0.0339686879347853,-2.5485584461594213,False,0.32061707747388885,0.5695059866897189,0,0.3756664879520405
2633,mp-1177080,Li5V3P8O29,"Li,O,P,V",2.545316979468101,0.9454,0.0348469743703621,-2.6175247473068786,False,0.3030511118245013,0.596475002921343,0,0.37544436252594576
2634,mp-1177065,Li5V3P8O29,"Li,O,P,V",2.532209391608149,1.0039,0.0348482052592507,-2.61752351641799,False,0.30302649371466883,0.5964745215868091,0,0.37543065409845106
2635,mp-1177059,Li5V3P8O29,"Li,O,P,V",2.5617980365557416,1.1562,0.0348566792592501,-2.61751504241799,False,0.3028570114286255,0.5964712078605436,0,0.3753362790369343
2636,mp-774951,Li2MnCr3O8,"Cr,Li,Mn,O",3.993369221351718,0.6859999999999999,0.0299678149801572,-2.224417566221265,False,0.4006356158934269,0.44275189799799297,0,0.37531275304068235
2637,mp-772939,Li5Cu(PO4)2,"Cu,Li,O,P",2.8963091028126544,2.0388999999999995,0.0336603960937509,-2.5210155353720243,False,0.32678299746335143,0.5587354335973718,0,0.37528805036392343
2638,mp-1174308,Li4Mn3O7,"Li,Mn,O",3.8866535158190247,0.8441999999999998,0.028915499642844,-2.139629935509032,False,0.42168220652581867,0.4095960095296512,0,0.37528381692457824
2639,mp-753362,LiFeSiO4,"Fe,Li,O,Si",2.867328041980888,2.874,0.0335883171428594,-2.5148879479761894,False,0.3282245959261268,0.5563392632766577,0,0.3752422699061999
2640,mp-26403,LiNiPO4,"Li,Ni,O,P",3.1136164150111147,3.71,0.031361334642856,-2.333686812568028,False,0.37276484670565324,0.4854812314450985,0,0.3749390966938938
2641,mp-850001,Li5V3P8O29,"Li,O,P,V",2.570690099583785,0.9141,0.0349036932592516,-2.617468028417989,False,0.30191671874549386,0.5964528232102428,0,0.37481268343360663
2642,mp-540331,LiMn(PO3)4,"Li,Mn,O,P",2.4035310840751105,1.5583,0.0339562684722221,-2.541030345268655,False,0.32086547007558697,0.5665621507620491,0,0.37477276130829
2643,mp-756761,Li4V3Ni3(SbO8)2,"Li,Ni,O,Sb,V",4.789440822166421,0.4476,0.0282329991071526,-2.080614489047619,False,0.4353324013597744,0.3865182381100791,0,0.37471420408640366
2644,mp-764459,Li3Fe4(BO3)4,"B,Fe,Li,O",3.283070988548068,1.8891,0.0310369411956656,-2.305332130942029,False,0.37925280316201226,0.47439323837759884,0,0.37462667517126635
2645,mp-1296460,Li2SiNiO4,"Li,Ni,O,Si",3.113755480674637,3.767300000000001,0.0326481115625005,-2.4340444030208337,False,0.3470289611752618,0.5247256949128655,0,0.3745199218658969
2646,mp-25811,Li3V2P5O16,"Li,O,P,V",2.7317940394180686,2.4835000000000003,0.0352660630941867,-2.644084576085165,False,0.29466922428924175,0.6068611254407927,0,0.3744694672633604
2647,mp-32024,Li3Mn2(PO4)3,"Li,Mn,O,P",2.8923415657814626,0.9513,0.0339218227499884,-2.533599572489533,False,0.3215543938127822,0.5636563746313968,0,0.3741346477180191
2648,mp-849378,Li4Co3Ni3(SnO8)2,"Co,Li,Ni,O,Sn",5.128965888529367,0.0,0.0220980846428533,-1.5823342165476189,False,0.5580323456792374,0.1916675859311481,0,0.3740014451994824
2649,mp-753275,Li3FeNi3O8,"Fe,Li,Ni,O",4.459692252070084,0.0,0.0206821049027787,-1.4681355993333332,False,0.5863523224736465,0.14701064029191319,0,0.3739475014626752
2650,mp-27087,Li7V4P9O32,"Li,O,P,V",2.8229970073409003,2.2043,0.035870245929483,-2.687864552213828,False,0.2825854045911788,0.6239811227030726,0,0.37381536547122374
2651,mp-777831,LiV4OF11,"F,Li,O,V",3.2909377471983654,0.9877,0.0412788876470555,-3.121612117254902,False,0.17441111113493452,0.7935964990157615,0,0.3736848857797305
2652,mp-754851,Li2CoSnO4,"Co,Li,O,Sn",5.249930142546699,1.0167000000000002,0.0268221690625001,-1.9596507111458337,False,0.46354938285649344,0.3392158014795175,0,0.37367769108890253
2653,mp-775349,Li2Cr(Si2O5)3,"Cr,Li,O,Si",2.548579892554188,1.4101,0.0396653278125,-2.990837399756945,False,0.20668274312071064,0.742457530850024,0,0.37353564451389926
2654,mp-756789,Li3V(Si2O5)3,"Li,O,Si,V",2.7143743997001275,2.4479,0.0400431421833324,-3.0209429261,False,0.19912635377999574,0.7542301852493295,0,0.37350005941626296
2655,mp-768059,Li7Ni9O16,"Li,Ni,O",5.045333915043125,0.0,0.0204271179166664,-1.4425759313541668,False,0.5914521309844634,0.13701562694283967,0,0.37325414147144875
2656,mp-775492,Li2MnV3O8,"Li,Mn,O,V",3.820163323637283,0.9618000000000002,0.0325160704464266,-2.4138911594355497,False,0.3496698191178505,0.5168448437677633,0,0.37321409583353493
2657,mp-774819,Li2Ni3SbO8,"Li,Ni,O,Sb",4.997137689024001,0.2235,0.0215565083928526,-1.532780051726191,False,0.5688640167818302,0.1722896136000491,0,0.3731765739900238
2658,mp-767222,LiFe2(PO4)2,"Fe,Li,O,P",3.629236148907141,1.6011000000000002,0.0322148025000013,-2.3884611871245416,False,0.3556952593202748,0.506900547428614,0,0.373047584226166
2659,mp-768601,Li3VSiCO7,"C,Li,O,Si,V",2.706977819894164,2.1406999999999994,0.0340394881250025,-2.5347669813461544,False,0.3192010545695744,0.5641128855342485,0,0.3730000899502529
2660,mp-1643948,Li7Mn5O12,"Li,Mn,O",3.8596795185021255,0.8136000000000001,0.0291393729166555,-2.140851974082855,False,0.41720468065465327,0.4100738831807643,0,0.37298843347332683
2661,mp-1644867,Li7Mn5O12,"Li,Mn,O",3.87618106059395,0.6804999999999999,0.0291519739583216,-2.1408393730411883,False,0.41695265642191215,0.4100689555901645,0,0.37284809548860925
2662,mp-1275142,LiMn2O3F,"F,Li,Mn,O",3.870312594055622,1.0508999999999995,0.0312743177678651,-2.3113528430993435,False,0.3745052076802633,0.47674761553274564,0,0.3728395296606058
2663,mp-1177073,Li5V3P8O29,"Li,O,P,V",2.5233340790080137,1.1219,0.0351012035925846,-2.617270518084656,False,0.2979664587959046,0.5963755875270621,0,0.3726130079722193
2664,mp-1175506,Li9Co7O16,"Co,Li,O",4.805826447953273,0.0,0.0241150937500016,-1.7333158834375002,False,0.5176916194019374,0.2507084066984513,0,0.3724783330155235
2665,mp-1311449,Li4Co2OF7,"Co,F,Li,O",3.237459371707234,1.4086,0.0353998882142851,-2.640258741309524,False,0.29199268578488713,0.6053650469438011,0,0.37247374361201835
2666,mp-1177126,Li5V3P8O29,"Li,O,P,V",2.561361403972992,1.2209,0.0351293477036946,-2.617242373973545,False,0.2974035689811869,0.5963645818768134,0,0.3722995665965375
2667,mp-772323,Li2Cr4O13,"Cr,Li,O",2.3483365214864897,1.5055,0.0240910162192982,-1.7298400583771922,False,0.51817317651147,0.2493491982022713,0,0.37226746645210346
2668,mp-781617,Li5Mn6(BO3)6,"B,Li,Mn,O",3.1282623500414384,0.0,0.0334201622142931,-2.4778936628357964,False,0.3315877398610903,0.5418727853036633,0,0.3720287317798818
2669,mp-754294,Li2VCo3O8,"Co,Li,O,V",4.598148185381622,0.2413000000000003,0.0249732414158074,-1.7983533476190476,False,0.5005284345808635,0.276141065808668,0,0.3719400120525087
2670,mp-769287,Li2TiS2O,"Li,O,S,Ti",2.280069888450748,2.2463,0.0276130735648161,-2.0103958154166666,False,0.44773107944559665,0.3590594862644889,0,0.3719229138876493
2671,mp-768722,Li5Fe2P2(CO7)2,"C,Fe,Li,O,P",2.743556274005502,1.4253,0.031390402349996,-2.3131019374380952,False,0.3721834847211745,0.47743159238560856,0,0.37180197393160896
2672,mp-850091,Li9Nb10Cr6(PO4)24,"Cr,Li,Nb,O,P",3.1304875023446885,0.0307999999999997,0.0368580496772281,-2.7523228354581275,False,0.2628290631536257,0.6491872952562636,0,0.3717715380741864
2673,mp-755524,Li2AlFeO4,"Al,Fe,Li,O",3.0448143999651007,3.0568,0.0335618799999997,-2.487378211458333,False,0.3287533459153447,0.5455816828593538,0,0.3717679292542134
2674,mp-770973,Li24MnCr11O36,"Cr,Li,Mn,O",3.5729039110072067,1.0015999999999998,0.030295012916663,-2.2238593883045987,False,0.39409156889418484,0.4425336245942546,0,0.37163713149979083
2675,mp-25403,Li2VPO4F,"F,Li,O,P,V",3.016518177840452,1.3885000000000003,0.03654177079218,-2.7258827223677247,False,0.26915472617804986,0.6388479871124726,0,0.37163189488729287
2676,mp-765159,LiCrCO4,"C,Cr,Li,O",3.294418542622678,2.7558,0.0296750394047586,-2.1727633422619053,False,0.4064912063843059,0.42255270533122374,0,0.3714636103772966
2677,mp-773108,Li5V3P8O29,"Li,O,P,V",2.5669267888622818,0.9977,0.0352090493703611,-2.6171626723068795,False,0.2958095141465096,0.596333414835719,0,0.3714119279730819
2678,mp-755379,Li2MnV3O8,"Li,Mn,O,V",3.800733330405307,1.2306,0.032691189553569,-2.413716040328407,False,0.3461673897326185,0.5167763640905234,0,0.3712637917846234
2679,mp-1100519,Li9Mn7O16,"Li,Mn,O",3.9103696453483785,0.6008,0.0292749989062386,-2.1381860023599133,False,0.41449212427477894,0.4090313648279918,0,0.3711316460409256
2680,mp-25857,Li4Mn5(P3O11)2,"Li,Mn,O,P",3.046155830761943,3.3204,0.0349647070270195,-2.5953239769147465,False,0.3006964269302766,0.587793474013771,0,0.371110750716472
2681,mp-1272606,Li2CrO2,"Cr,Li,O",3.040646864042893,2.08,0.028562055,-2.080675432333334,False,0.4287511947324741,0.3865420697558874,0,0.3711028815174213
2682,mp-774881,Li4Ti3Nb2V3O16,"Li,Nb,O,Ti,V",4.111048390337868,0.0,0.0385068163392823,-2.878586430119047,False,0.22985328512002862,0.6985622055706918,0,0.37091607876575783
2683,mp-758042,Li4Fe3Co3(SbO8)2,"Co,Fe,Li,O,Sb",5.031711552123546,0.5400999999999998,0.0252618091071425,-1.8136752744047624,False,0.4947570029064275,0.28213264844118,0,0.37086277855294814
2684,mp-1311086,Li4Co2OF7,"Co,F,Li,O",3.2329090720989124,1.3677,0.0355568253571423,-2.6401018041666666,False,0.2888539005903598,0.6053036772562487,0,0.37072593236438495
2685,mp-1308000,Li4Co2OF7,"Co,F,Li,O",3.2246013265394757,1.3944,0.0355623614285711,-2.6400962680952387,False,0.28874317766830193,0.6053015123960529,0,0.37066427705618454
2686,mp-19279,Li2MnO2,"Li,Mn,O",3.667645295122065,2.4283515589448887,0.0278747280000013,-2.02211192691954,False,0.4424979201546249,0.363641028206501,0,0.37064821595731906
2687,mp-1177067,Li5V3P8O29,"Li,O,P,V",2.5217783421430515,1.1198,0.0352818793703617,-2.617089842306879,False,0.29435289449893953,0.5963049349343833,0,0.37060081920145094
2688,mp-758382,Li7(CuO2)6,"Cu,Li,O",3.811209581620637,0.0,0.0211594980000047,-1.4814253153333334,False,0.576804331741421,0.15220753443520446,0,0.3705150195101031
2689,mp-756601,Li4TiNi3O8,"Li,Ni,O,Ti",4.373941935137487,0.0,0.0275273747916617,-1.991961838541667,False,0.4494450780278886,0.35185094798878386,0,0.3703426247114131
2690,mp-1645783,Li2Si2NiO6,"Li,Ni,O,Si",2.9151761779239784,3.7949,0.0358162763636444,-2.656881666742424,False,0.28366481046747544,0.6118653802712104,0,0.3701685288520351
2691,mp-2506805,LiMnO2,"Li,Mn,O",3.9423082522631288,1.6645,0.0292709262499997,-2.130599037816093,False,0.4145735784982491,0.4060645104871513,0,0.37013804684454
2692,mp-26783,LiMn(PO3)4,"Li,Mn,O,P",2.4155482869613407,1.7762,0.0343725006944453,-2.5406141130464324,False,0.31254071334296213,0.5663993846955719,0,0.3701371769820794
2693,mp-705828,Li23Ni17O40,"Li,Ni,O",4.453761714016777,0.0,0.0216202859583365,-1.515544620708333,False,0.5675884482666954,0.1655497622357457,0,0.3701160633291935
2694,mp-1648171,Li7Mn5O12,"Li,Mn,O",3.8546362306256494,0.7963999999999998,0.0294073229166551,-2.140584024082855,False,0.41184560836902107,0.40996910232723105,0,0.37000427041749245
2695,mp-765574,Li2MnCu(PO4)2,"Cu,Li,Mn,O,P",3.5496281592411925,0.0,0.0326591294642844,-2.4017865381345294,False,0.34680860016725285,0.512111376510372,0,0.3699837118706193
2696,mp-759298,Li5V3P8O29,"Li,O,P,V",2.5531697235034576,1.1766,0.0353533082592516,-2.617018413417989,False,0.2929242974515653,0.5962770029323501,0,0.36980531462468347
2697,mp-759834,Li5V3P8O29,"Li,O,P,V",2.541124822755663,1.2467,0.0353570950370292,-2.6170146266402114,False,0.29284856087444344,0.5962755221269472,0,0.36976314122537546
2698,mp-1643648,Li7Mn5O12,"Li,Mn,O",3.8558168473838768,0.8317000000000001,0.0294409954166559,-2.1405503515828546,False,0.4111721492850781,0.40995593482101483,0,0.36962925929414814
2699,mp-1642906,Li7Mn5O12,"Li,Mn,O",3.862011317587631,0.7452000000000001,0.0294430939583216,-2.1405482530411883,False,0.4111301778856345,0.40995511419408087,0,0.3696058878050273
2700,mp-26575,Li3Fe(PO4)2,"Fe,Li,O,P",3.144240585444081,1.9267,0.0344958958928582,-2.546598762806122,False,0.31007277608602735,0.568739659783902,0,0.3695989077716807
2701,mp-1295085,Li2MnO2F,"F,Li,Mn,O",3.489809974407098,2.6207,0.0334357762500028,-2.461276017849616,False,0.33127545493465316,0.5353745168753558,0,0.36958258112043374
2702,mp-1232993,LiTi8O16,"Li,O,Ti",3.951756048132464,0.0,0.0449912360000084,-3.3897475992,False,0.10016314258501008,0.8984498845756208,0,0.3695471880232228
2703,mp-770629,Li2AlFeO4,"Al,Fe,Li,O",3.190142673396725,3.0927,0.0337613493750001,-2.4871787420833327,False,0.32476390460391097,0.5455036811001962,0,0.3695464359172197
2704,mp-773480,Li5V3P8O29,"Li,O,P,V",2.572688637597444,0.5845999999999999,0.0353791618148067,-2.616992559862434,False,0.2924072193658754,0.5962668929953546,0,0.3695173831996056
2705,mp-768720,Li5Fe2P2(CO7)2,"C,Fe,Li,O,P",2.74326800178088,1.5793,0.0316018655499972,-2.3128904742380945,False,0.3679541636741164,0.4773489004856759,0,0.3694469051907506
2706,mp-735790,Li14Mn22Cr3Cu3O56,"Cr,Cu,Li,Mn,O",4.137308682829131,0.0,0.027650471784435,-1.9951959687872385,False,0.44698310496419363,0.3531156426242336,0,0.36943118264878827
2707,mp-765083,Li5V3P8O29,"Li,O,P,V",2.5330440584220413,0.9784,0.0353991001481395,-2.616972621529101,False,0.29200844732039793,0.5962590961840665,0,0.36929532969064216
2708,mp-765615,Li6Fe5SbO12,"Fe,Li,O,Sb",4.16458460191753,0.5689000000000002,0.0268766146875032,-1.93118338,False,0.46246045566847893,0.3280837572351625,0,0.3691825656499703
