rank,material_id,formula,elements,density,band_gap,energy_above_hull,formation_energy_per_atom,is_stable,hull_score,formation_score,stable_score,overall_score,battery_relevant_metals,flagged_elements,screening_status
1815,mp-770910,Li3Mn(BO3)2,"B,Li,Mn,O",2.8416043318234783,1.3619,0.0245607829166667,-2.5328322309386984,False,0.5087777158337902,0.5633563085644142,0,0.4770024517061295,Mn,,POSSIBLE
1816,mp-766878,Li13Ni15O28,"Li,Ni,O",4.8628587308593865,0.0,0.0113018468452388,-1.4666961666666667,False,0.773960014163574,0.146447755487222,0,0.4769347222104934,Ni,,POSSIBLE
1817,mp-861577,Li2VO3,"Li,O,V",3.466572196688409,1.7501999999999995,0.0238685858333393,-2.475888592361112,False,0.5226218442363314,0.5410887099323932,0,0.4768230628063199,V,,POSSIBLE
1818,mp-31723,Li3Cr(PO4)2,"Cr,Li,O,P",3.3110938783750368,2.7819000000000003,0.0262465987499975,-2.665784162448979,False,0.4750609443798,0.6153466681932449,0,0.4766548532765258,Cr,,POSSIBLE
1819,mp-1176722,LiMn2(PO4)2,"Li,Mn,O,P",3.405223085634681,0.1326,0.0244583245512837,-2.5214117028318808,False,0.5108269107819374,0.5588903534129563,0,0.4765664246246003,Mn,,POSSIBLE
1820,mp-1299584,Li2TiVO4,"Li,O,Ti,V",3.8714483913740994,0.0,0.0272758995312489,-2.7468963000000004,False,0.4544746510773471,0.6470652686952217,0,0.4764339021358685,"Ti, V",,POSSIBLE
1821,mp-756192,Li2ZnFe(PO4)2,"Fe,Li,O,P,Zn",3.616881347650976,3.4097000000000004,0.0240701448214286,-2.488912064889455,False,0.5185906100993989,0.5461814905537293,0,0.4763883572484747,Fe,,POSSIBLE
1822,mp-1178068,Li24TiCr11O36,"Cr,Li,O,Ti",3.589937630265517,0.9709000000000004,0.0216627610069393,-2.295121132685186,False,0.5667389358360236,0.4704002653871944,0,0.476346507595331,"Cr, Ti",,POSSIBLE
1823,mp-1235089,LiTi4O8,"Li,O,Ti",3.5737462706891248,0.0,0.0345778584615406,-3.332484099743589,False,0.3084335026011021,0.8760572055334668,0,0.4762584483673195,Ti,,POSSIBLE
1824,mp-754280,Li5CoO4,"Co,Li,O",2.80159776191394,1.5084,0.0169941714999986,-1.9182284851666656,False,0.6601119854336238,0.323017793667069,0,0.4761178197719672,Co,,POSSIBLE
1825,mp-761629,Li17V16O32,"Li,O,V",3.891574054669885,0.6445999999999996,0.023542106076924,-2.444152372871796,False,0.529151527440018,0.5286783790273364,0,0.4760707727515776,V,,POSSIBLE
1826,mp-771960,Li2Ni3TeO8,"Li,Ni,O,Te",5.151965104154639,0.0,0.0120200017857143,-1.517521372738095,False,0.7595967216153452,0.1663227637841767,0,0.4759911642129017,Ni,,POSSIBLE
1827,mp-768580,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.915627601377724,1.1712,0.0253191301315816,-2.585755413606646,False,0.4936105669539883,0.5840517228269452,0,0.4759039148141244,"Mn, V",,POSSIBLE
1828,mp-26689,Li2V(PO3)4,"Li,O,P,V",2.4982998120290394,1.2918000000000005,0.0260255438809489,-2.64202422001253,False,0.4794821013953783,0.6060554308415275,0,0.4758345565619927,V,,POSSIBLE
1829,mp-761486,LiFePO4,"Fe,Li,O,P",2.9265788602810714,3.4886,0.0237222442857145,-2.456173770425169,False,0.5255487146678066,0.5333793019469307,0,0.4757345487487194,Fe,,POSSIBLE
1830,mp-26289,Li3Cr3(PO4)4,"Cr,Li,O,P",3.0396040362303145,2.007,0.025833723461524,-2.62529963956044,False,0.4833185615318212,0.5995153456959555,0,0.4756555798360861,Cr,,POSSIBLE
1831,mp-753504,Li3Nb4VO12,"Li,Nb,O,V",4.681512891219227,0.0,0.0281467364687486,-2.810518531499999,False,0.4370576773991738,0.6719445063151572,0,0.4755622997798506,V,,POSSIBLE
1832,mp-772998,Li5Ni5(SnO6)2,"Li,Ni,O,Sn",5.474512717479788,0.1229999999999993,0.0149982145138878,-1.75303883111111,False,0.7000316636108825,0.2584209922234859,0,0.4754647622642055,Ni,,POSSIBLE
1833,mp-756504,LiMn3CrO8,"Cr,Li,Mn,O",4.0865074659283644,1.1147999999999998,0.0183810675641034,-2.021911351317418,False,0.6323736900045973,0.363562593861331,0,0.4750524373539944,"Cr, Mn",,POSSIBLE
1834,mp-1314918,Li2TiVO4,"Li,O,Ti,V",3.8685528170944368,0.2105000000000005,0.0274009339062493,-2.746771265625,False,0.4519739298464569,0.6470163744666958,0,0.4750413924788949,"Ti, V",,POSSIBLE
1835,mp-776063,Li2MnPO4F,"F,Li,Mn,O,P",3.0684618117754754,3.0801,0.0271587747222232,-2.7269831176933965,False,0.4568171788549568,0.6392782926226346,0,0.4749968507881483,Mn,,POSSIBLE
1836,mp-768531,Li3MnV(PO4)3,"Li,Mn,O,P,V",2.825723951091585,0.8828999999999998,0.026129960187502,-2.64355348359298,False,0.4773937470956296,0.6066534436918237,0,0.4748952661947346,"Mn, V",,POSSIBLE
1837,mp-1176929,Li6V3P8O29,"Li,O,P,V",2.567872315683468,1.1336,0.0262684913677659,-2.6542014792857143,False,0.4746230861183977,0.6108173029084812,0,0.4748287533830871,V,,POSSIBLE
1838,mp-1178130,Li2CrCo3O8,"Co,Cr,Li,O",4.540797784111614,0.5611000000000002,0.0143179991468276,-1.6934484163690482,False,0.7136361544557377,0.2351183815906242,0,0.4747913185073742,"Co, Cr",,POSSIBLE
1839,mp-756252,Li4Cr3CoO8,"Co,Cr,Li,O",4.205932438368984,0.8529,0.0209194462499997,-2.2219618864583337,False,0.5816054315009703,0.4417916135360996,0,0.4745100520631685,"Co, Cr",,POSSIBLE
1840,mp-775292,Li2V(Si2O5)3,"Li,O,Si,V",2.5971847407837902,1.9546,0.0312619623263916,-3.051494560173611,False,0.3747523198428962,0.766177288421822,0,0.4742758268612306,V,,POSSIBLE
1841,mp-759126,Li2Mn2(PO4)3,"Li,Mn,O,P",3.0027202911670114,0.3269999999999999,0.0239492681725197,-2.4610043938924915,False,0.5210081756868173,0.5352682993345176,0,0.4738984013948307,Mn,,POSSIBLE
1842,mp-1199729,LiMn2O4,"Li,Mn,O",4.019859537042061,0.0154,0.0188279853968245,-2.049278357345377,False,0.6234352127838694,0.3742643600500226,0,0.473881893048636,Mn,,POSSIBLE
1843,mp-775874,Li2Ti3FeO8,"Fe,Li,O,Ti",3.7437486163418408,1.3264999999999998,0.0303467594642867,-2.9742572933333338,False,0.3930566239818961,0.7359739417373591,0,0.4737720227981186,"Fe, Ti",,POSSIBLE
1844,mp-31817,Li2Fe(PO3)4,"Fe,Li,O,P",2.6148918713269915,3.9524,0.0253021467982579,-2.5678254176441104,False,0.4939502382021048,0.5770402644175303,0,0.4736367235572932,Fe,,POSSIBLE
1845,mp-775285,Li2CoNi3O8,"Co,Li,Ni,O",4.622004162482425,0.0313999999999996,0.009349787946431,-1.2838733449404762,False,0.8130017187522598,0.0749555692366804,0,0.4733853945465811,"Co, Ni",,POSSIBLE
1846,mp-32383,Li2NiP2O7,"Li,Ni,O,P",3.046964023408752,4.116,0.0243457784722265,-2.4876435654960307,False,0.5130778627249601,0.5456854485714585,0,0.4731827314987386,Ni,,POSSIBLE
1847,mp-776240,Li4Co3Sn3(SbO8)2,"Co,Li,O,Sb,Sn",5.387996682552761,0.375,0.017651262678572,-1.9494320160119056,False,0.6469699845967831,0.3352198186538809,0,0.473160428057089,Co,,POSSIBLE
1848,mp-1176942,Li6V3P8O29,"Li,O,P,V",2.57315800499286,1.3001999999999998,0.026423669411244,-2.6540463012422366,False,0.4715194833860097,0.6107566211102159,0,0.4731005332508809,V,,POSSIBLE
1849,mp-743603,Li3Ti3Fe(PO4)6,"Fe,Li,O,P,Ti",2.799048026584871,2.4446000000000003,0.028939022567556,-2.8548825691312727,False,0.4212117416857318,0.6892928986614432,0,0.4729189724586576,"Fe, Ti",,POSSIBLE
1850,mp-25408,LiMnPCO7,"C,Li,Mn,O,P",2.586592950061829,0.91,0.020649942752529,-2.1885969723552026,False,0.586995574155116,0.4287443876439906,0,0.4729081014607106,Mn,,POSSIBLE
1851,mp-769631,Li2Mn3NiO8,"Li,Mn,Ni,O",4.244158421441657,0.5476000000000001,0.0174726853571431,-1.933180654318555,False,0.6505415792006776,0.3288647839484981,0,0.472900542942347,"Mn, Ni",,POSSIBLE
1852,mp-759293,Li2CrPO4F,"Cr,F,Li,O,P",3.070304216213302,2.6173,0.0267212043749882,-2.676447923201059,False,0.4655687038442649,0.6195166922778788,0,0.4728936294116033,Cr,,POSSIBLE
1853,mp-1177546,Li3MnV(PO4)3,"Li,Mn,O,P,V",2.923152314893411,0.6126999999999998,0.0263488620625009,-2.6433345817179807,False,0.4730156505418648,0.6065678429256269,0,0.4724573528219951,"Mn, V",,POSSIBLE
1854,mp-755501,Li2CoSnO4,"Co,Li,O,Sn",5.154632453354457,1.7113999999999994,0.0179706118749995,-1.9685022683333344,False,0.6405829145164842,0.3426771700826336,0,0.472257612512988,Co,,POSSIBLE
1855,mp-767511,Ba4Li6Ti19O44,"Ba,Li,O,Ti",4.374639377629851,0.0,0.035215294908685,-3.353738138949772,False,0.2956846016951547,0.8843685187226947,0,0.4721555124852782,Ti,,POSSIBLE
1856,mp-697792,LiMn2(PO4)3,"Li,Mn,O,P",3.0611969081622035,0.5692,0.0228478620833305,-2.359423404062444,False,0.543036594600082,0.4955454300785085,0,0.4721110275575231,Mn,,POSSIBLE
1857,mp-772112,Li6V3P8O29,"Li,O,P,V",2.594878388231169,1.0057999999999998,0.026519333976462,-2.6539506366770182,False,0.4696061662739454,0.6107192118368572,0,0.47203511559357,V,,POSSIBLE
1858,mp-772267,Li2AlFeO4,"Al,Fe,Li,O",3.0112795114540467,3.1075,0.0245621168749998,-2.496377974583333,False,0.5087510363072625,0.5491010068445555,0,0.4719984223645888,Fe,,POSSIBLE
1859,mp-759755,Li6V3P8O29,"Li,O,P,V",2.6081622500587844,1.2329,0.0265350349547217,-2.6539349356987585,False,0.4692921424730535,0.6107130720275519,0,0.4718602535698225,V,,POSSIBLE
1860,mp-1176932,Li6V3P8O29,"Li,O,P,V",2.578574327425339,1.4437,0.0265487975634179,-2.6539211730900627,False,0.469016886586351,0.610707690210474,0,0.471706979196159,V,,POSSIBLE
1861,mp-759438,Li6CoOF6,"Co,F,Li,O",3.1055933582913453,0.0,0.0291858266071427,-2.864843297857143,False,0.4162755943129639,0.6931880046801412,0,0.4715673785101796,Co,,POSSIBLE
1862,mp-1222530,LiFe2Rh3O8,"Fe,Li,O,Rh",5.848303933801404,0.8435000000000001,0.0114288733035703,-1.436815397380952,False,0.7714194507286518,0.134762991501448,0,0.4714477449262653,Fe,,POSSIBLE
1863,mp-1176672,LiMn3O6,"Li,Mn,O",4.026873945247072,0.5949,0.0182170795083278,-1.979643219712644,False,0.6356534953596377,0.3470337977918957,0,0.4710712516749642,Mn,,POSSIBLE
1864,mp-1666339,Li7Mn4CoO12,"Co,Li,Mn,O",3.989657979435876,1.0113,0.0194880926041634,-2.081560711044061,False,0.6102328905580762,0.3868882547117554,0,0.4710389789560563,"Co, Mn",,POSSIBLE
1865,mp-1177445,Li4Cr3CoO8,"Co,Cr,Li,O",4.177946137889895,1.7071999999999998,0.0212449418750004,-2.221636390833333,False,0.5750954311910677,0.4416643296793766,0,0.470885002542869,"Co, Cr",,POSSIBLE
1866,mp-1177654,Li3MgTi8O16,"Li,Mg,O,Ti",3.704199558165433,0.0,0.0335725582142867,-3.2093207997023816,False,0.3285397787489121,0.8278946539294623,0,0.4704600071872134,Ti,,POSSIBLE
1867,mp-694974,Li7Mn16O32,"Li,Mn,O",4.032355327997599,0.2915000000000001,0.0188821066318176,-2.026796113095088,False,0.6223527734835665,0.365472761834352,0,0.4702094920579848,Mn,,POSSIBLE
1868,mp-777351,Li24TiCr11O36,"Cr,Li,O,Ti",3.556131663613884,0.0,0.0222139451736058,-2.29456994851852,False,0.5557151038081596,0.4701847268634501,0,0.4702079614966953,"Cr, Ti",,POSSIBLE
1869,mp-777269,LiV3OF11,"F,Li,O,V",2.925358651740832,1.4645,0.0307501441015602,-2.979403870520833,False,0.3849888224141952,0.7379864916551837,0,0.4700391244071217,V,,POSSIBLE
1870,mp-752498,Li2VOF5,"F,Li,O,V",2.320418259863426,3.2968,0.0298616550000003,-2.907688697407408,False,0.4027588441356474,0.7099425392382719,0,0.4699972530080012,V,,POSSIBLE
1871,mp-772227,Li6V3P8O29,"Li,O,P,V",2.5942773894979045,1.3586,0.0267029451721132,-2.653767025481367,False,0.4659338928276024,0.6106474113599077,0,0.469990235031149,V,,POSSIBLE
1872,mp-780134,Li4Ti3V2Cr3O16,"Cr,Li,O,Ti,V",3.924725250254157,1.1816999999999998,0.0281263994642859,-2.7668628094047625,False,0.4374644229747998,0.6548730981317256,0,0.4698110169822439,"Cr, Ti, V",,POSSIBLE
1873,mp-849240,Li2Fe3P4(HO4)4,"Fe,H,Li,O,P",2.8808206203365065,3.9237,0.0213369408620742,-2.218767008628898,False,0.573255426630761,0.4405422684123721,0,0.4694802785912487,Fe,,POSSIBLE
1874,mp-774822,Li2Mn3CoO8,"Co,Li,Mn,O",4.2572190476519,0.0,0.0177862807142998,-1.9332590900328408,False,0.6442695874580243,0.3288954559436105,0,0.4694616826821771,"Co, Mn",,POSSIBLE
1875,mp-4711,Li2CuO2,"Cu,Li,O",3.771216700745743,0.0,0.0144333912499954,-1.6624233733333331,False,0.711328281262723,0.2229861535996224,0,0.4692757084543655,,,REVIEW
1876,mp-1306720,Li2Ni3SbO8,"Li,Ni,O,Sb",4.945047441626019,0.2494,0.012939133928568,-1.5413974261904764,False,0.7412138308013559,0.175659405917958,0,0.4691483990120311,Ni,,POSSIBLE
1877,mp-1275319,Li2MnCrO4,"Cr,Li,Mn,O",4.173043254859016,1.3272999999999997,0.0219128362500002,-2.262333072449713,False,0.5617373635112899,0.4575786160601804,0,0.4691080655522726,"Cr, Mn",,POSSIBLE
1878,mp-1274697,Li2FeNiO4,"Fe,Li,Ni,O",4.443460917650236,0.0,0.0150167082291661,-1.706447315208334,False,0.699661784316214,0.240201552762011,0,0.4688845248406215,"Fe, Ni",,POSSIBLE
1879,mp-757344,Li2Si4Ni2O11,"Li,Ni,O,Si",3.3564892443856977,0.0,0.027354521929829,-2.69688122877193,False,0.452902181895555,0.6275070606235483,0,0.4687236712607971,Ni,,POSSIBLE
1880,mp-26313,Li4Ni5(P3O11)2,"Li,Ni,O,P",3.4040611490745527,3.845,0.0230726895945885,-2.351967759086229,False,0.5385399837225593,0.4926299277674471,0,0.4686174657660141,Ni,,POSSIBLE
1881,mp-1235619,LiMn2P2(H2O5)2,"H,Li,Mn,O,P",2.8979351346481046,0.7675999999999998,0.0204600080263137,-2.1408512986042694,False,0.590794319918658,0.4100736190373691,0,0.4684626426183411,Mn,,POSSIBLE
1882,mp-765538,Li3Co2NiO6,"Co,Li,Ni,O",4.785000135291027,0.0,0.0144711516666733,-1.6589544824999998,False,0.710573062742429,0.2216296567071782,0,0.4683855643558484,"Co, Ni",,POSSIBLE
1883,mp-774814,Li3Mn2V3O12,"Li,Mn,O,V",3.0758155983734645,1.0912,0.0225402998750094,-2.3046385689181035,False,0.5491879217384434,0.474122023520927,0,0.4679960651884683,"Mn, V",,POSSIBLE
1884,mp-770628,Li2CrO3,"Cr,Li,O",3.56831396110946,0.0,0.0217041445833343,-2.234609702777778,False,0.5659112531439575,0.4467374951904512,0,0.4676093125458346,Cr,,POSSIBLE
1885,mp-1176845,Li7V3P8O29,"Li,O,P,V",2.5812369434233684,0.0084999999999999,0.0272148969459253,-2.676970667244174,False,0.4556947192406615,0.6197211093968077,0,0.4675344838712465,V,,POSSIBLE
1886,mp-774249,Li3MnCr2O6,"Cr,Li,Mn,O",4.07275070966926,0.5482999999999998,0.0225981412500031,-2.30310641566092,False,0.5480310786345357,0.4735228806732633,0,0.4671501014846368,"Cr, Mn",,POSSIBLE
1887,mp-758824,LiMnPH2O5,"H,Li,Mn,O,P",2.5473532099404026,3.87,0.0213942460000007,-2.206006765340722,False,0.5721093084128595,0.4355524226089483,0,0.4671034675402046,Mn,,POSSIBLE
1888,mp-1177928,Li2MgCo3O8,"Co,Li,Mg,O",4.108171826463494,1.234,0.0148464731899347,-1.6790077379761894,False,0.703066531025637,0.2294714078731272,0,0.4670015848196949,Co,,POSSIBLE
1889,mp-758143,Li3Ni5O8,"Li,Ni,O",5.207918246519246,0.0,0.0115820870833331,-1.4164327122916671,False,0.7683551338004748,0.1267924181073248,0,0.4669726699278249,Ni,,POSSIBLE
1890,mp-768646,Li2FePCO7,"C,Fe,Li,O,P",2.728133883016935,2.4902,0.0223676307291631,-2.2809480171924608,False,0.5526413512368203,0.4648579211492639,0,0.4666530155824936,Fe,,POSSIBLE
1891,mp-1176913,Li6V3P8O29,"Li,O,P,V",2.585459074847618,1.4711,0.0270164135416788,-2.6534535571118014,False,0.459664440871029,0.6105248307168073,0,0.4664991332299485,V,,POSSIBLE
1892,mp-758472,LiMnCO4,"C,Li,Mn,O",3.103309830885875,1.0439999999999998,0.0195511713690459,-2.05323571089491,False,0.6089712982434867,0.375811868475673,0,0.4664683680004032,Mn,,POSSIBLE
1893,mp-1203476,Na2LiV5H18O23,"H,Li,Na,O,V",2.242128601244284,2.47,0.0158162175000011,-1.7529175368079992,False,0.683671383213604,0.2583735605361985,0,0.4664500069551516,V,,POSSIBLE
1894,mp-26421,Li3V3(PO4)4,"Li,O,P,V",2.802813785443255,1.8452,0.0275513159615456,-2.693844867829671,False,0.4489662481715324,0.6263197029405291,0,0.466143332523528,V,,POSSIBLE
1895,mp-761055,Li9V3P8O29,"Li,O,P,V",2.628152120177764,0.6098000000000003,0.0276571266156562,-2.70211766841108,False,0.4468500065444767,0.6295547509197438,0,0.4661116664213725,V,,POSSIBLE
1896,mp-849528,Li3FeO4,"Fe,Li,O",3.619973636219848,0.3288,0.0164953037500001,-1.80451671,False,0.670089475014578,0.278551225804604,0,0.4660421402896294,Fe,,POSSIBLE
1897,mp-760160,Li6V3P8O29,"Li,O,P,V",2.59048395155271,1.4484,0.0270580369112449,-2.653411933742236,False,0.4588319622508511,0.6105085540525417,0,0.4660355731563577,V,,POSSIBLE
1898,mp-25849,LiVP2O7,"Li,O,P,V",3.1763610131247324,2.0537,0.0275249465909226,-2.690828763419913,False,0.4494936426977332,0.6251402664994021,0,0.466020596758544,V,,POSSIBLE
1899,mp-757010,Li3Fe(NiO2)4,"Fe,Li,Ni,O",5.058101506159508,0.0,0.0130448858854173,-1.5267062756249992,False,0.739098763135361,0.1699144859864909,0,0.4659743898197204,"Fe, Ni",,POSSIBLE
1900,mp-1178001,Li2CrO2,"Cr,Li,O",3.056212714841657,2.6563,0.0200481165000008,-2.0891893708333327,False,0.5990322615620749,0.3898714138236602,0,0.4659227386974223,Cr,,POSSIBLE
1901,mp-1266318,LiFe(SiO3)2,"Fe,Li,O,Si",2.727183615167141,3.0363,0.0281225696666655,-2.7376602190833337,False,0.4375410199603834,0.643453533514215,0,0.4658562977081861,Fe,,POSSIBLE
1902,mp-760315,Li4Nb2Ni3Sn3O16,"Li,Nb,Ni,O,Sn",5.194307841345711,2.0723,0.0215704600892845,-2.210937124940477,False,0.5685849790894031,0.4374804214411495,0,0.465839886003574,Ni,,POSSIBLE
1903,mp-1175141,Li7Mn4CoO12,"Co,Li,Mn,O",3.98194259472556,0.5566,0.0199576248958299,-2.081091178752395,False,0.6008421180576726,0.3867046458508403,0,0.465809790979514,"Co, Mn",,POSSIBLE
1904,mp-756159,Li3Ni5O8,"Li,Ni,O",5.1901455590397925,0.0,0.0116887706250006,-1.4163260287499997,False,0.7662214341867998,0.1267506999041008,0,0.4657845337691751,Ni,,POSSIBLE
1905,mp-26493,LiCrP2O7,"Cr,Li,O,P",3.091187171559942,3.1776,0.027006080909091,-2.647338154329004,False,0.4598710963102489,0.6081334251438225,0,0.4657758017709748,Cr,,POSSIBLE
1906,mp-759336,Li7Cr7P6(O8F)3,"Cr,F,Li,O,P",3.266256635314917,1.5399000000000005,0.0263103623005314,-2.589831806727457,False,0.473785656167446,0.5856457812353638,0,0.4655581343244727,Cr,,POSSIBLE
1907,mp-1275690,Li2MnO2F,"F,Li,Mn,O",3.5664826212885563,1.0471999999999997,0.024831875000002,-2.469879919099617,False,0.5033558010337951,0.5387390405427981,0,0.4654043547585667,Mn,,POSSIBLE
1908,mp-25411,LiNiO2,"Li,Ni,O",4.891956026565844,0.0,0.0125890033333337,-1.4854022958333335,False,0.748216537161777,0.1537627179070283,0,0.4653360467064373,Ni,,POSSIBLE
1909,mp-26429,LiVPO5,"Li,O,P,V",3.212371665046106,1.2693,0.0269594806249999,-2.639335812559524,False,0.4608031145635632,0.6050041390797392,0,0.4651931616878685,V,,POSSIBLE
1910,mp-27041,LiCrPO4,"Cr,Li,O,P",3.3444945201103566,3.0855,0.0258124381249933,-2.545577738996599,False,0.4837442740046415,0.5683403922106993,0,0.4649784879762976,Cr,,POSSIBLE
1911,mp-758116,Li2Cr3WO8,"Cr,Li,O,W",5.133168122779125,2.3180000000000005,0.0231694183928574,-2.330757987083333,False,0.5366053816623758,0.4843359251038543,0,0.4646505337006557,Cr,,POSSIBLE
1912,mp-772982,Li3Ti6Co3O16,"Co,Li,O,Ti",4.070256494323027,0.0,0.0298194695535727,-2.8648615298214293,False,0.4036025644446883,0.6931951342221435,0,0.4645997074223288,"Co, Ti",,POSSIBLE
1913,mp-768550,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.9084325569057805,1.1412,0.0263514464473706,-2.5847230972908566,False,0.4729639621472739,0.5836480393610569,0,0.4644069929573706,"Mn, V",,POSSIBLE
1914,mp-1176926,Li6V3P8O29,"Li,O,P,V",2.568448408276053,1.1202,0.027205575715592,-2.6532643949378887,False,0.4558811463619425,0.6104508595504001,0,0.4643924313417084,V,,POSSIBLE
1915,mp-1174246,Li7Co5O12,"Co,Li,O",4.715808037241223,0.1197999999999996,0.0159633700000023,-1.7453913426388894,False,0.6807282935158279,0.2554304702249593,0,0.4638012260124411,Co,,POSSIBLE
1916,mp-504102,Li(NiO2)2,"Li,Ni,O",4.86269887687429,0.0,0.0092737948214294,-1.2071193369047617,False,0.8145216017531752,0.044941199115082,0,0.4637163006545251,Ni,,POSSIBLE
1917,mp-504262,LiCo(PO3)3,"Co,Li,O,P",3.118332294031366,3.307,0.0250876339285577,-2.477039251590136,False,0.4982405534658611,0.541538670955506,0,0.4635708392406507,Co,,POSSIBLE
1918,mp-1288099,LiMnO2,"Li,Mn,O",4.172574715738729,0.4942000000000002,0.0208985418750007,-2.1389714221910925,False,0.5820235246403835,0.4093385003394414,0,0.4633814136710154,Mn,,POSSIBLE
1919,mp-780842,Li24TiCr11O36,"Cr,Li,O,Ti",3.553858089921018,1.0276,0.022829734062495,-2.2939541596296302,False,0.5433991599072402,0.4699439249027329,0,0.4633499116649386,"Cr, Ti",,POSSIBLE
1920,mp-757347,Li13Ni15O28,"Li,Ni,O",4.868489991895532,0.0,0.0125305045238111,-1.4654675089880946,False,0.7493865291336208,0.1459672934597505,0,0.4632511437344041,Ni,,POSSIBLE
1921,mp-1176947,Li6V3P8O29,"Li,O,P,V",2.5921657870661474,1.489,0.0273254545199401,-2.6531445161335405,False,0.4534835379349315,0.610403981388653,0,0.4630573393502409,V,,POSSIBLE
1922,mp-756675,Li5Fe3(SnO5)2,"Fe,Li,O,Sn",4.883265457892727,1.4391000000000007,0.0192635036249999,-2.0008397983333333,False,0.6147247307293594,0.3553226412323177,0,0.4624615263324589,Fe,,POSSIBLE
1923,mp-768581,Li8Mn3Cr(PO4)6,"Cr,Li,Mn,O,P",2.8506809427124464,0.4664999999999999,0.0270105074206332,-2.6229793018646874,False,0.4597825648852521,0.5986079862473779,0,0.462393205873471,"Cr, Mn",,POSSIBLE
1924,mp-772983,Li8Fe2O9,"Fe,Li,O",3.0307869337236166,0.5312000000000001,0.0173321125000001,-1.8438580644298248,False,0.6533530742662806,0.293935516516723,0,0.4622216216273074,Fe,,POSSIBLE
1925,mp-1176938,Li6V3P8O29,"Li,O,P,V",2.576755381964146,1.0791,0.0274291181068955,-2.6530408525465847,False,0.4514102382302002,0.6103634441275164,0,0.4619028364712408,V,,POSSIBLE
1926,mp-757882,Li6V3P8O29,"Li,O,P,V",2.578261120727986,1.4905,0.0274898733242876,-2.652980097329193,False,0.4501951174922489,0.6103396860251282,0,0.4612262047295318,V,,POSSIBLE
1927,mp-753967,Li2Mn3GaO8,"Ga,Li,Mn,O",4.247130807594055,0.0,0.0206092878571197,-2.0961756848542694,False,0.5878086830308898,0.3926033860056541,0,0.4607059607689683,Mn,,POSSIBLE
1928,mp-772081,Li6V3P8O29,"Li,O,P,V",2.590166896957961,1.3295,0.0275449774547231,-2.652924993198758,False,0.4490930200179396,0.6103181377593316,0,0.4606125092256328,V,,POSSIBLE
1929,mp-1176660,LiMnPCO7,"C,Li,Mn,O,P",2.650779328773065,1.1726,0.0217559463888941,-2.187490968718838,False,0.5648752030580398,0.4283118890247364,0,0.4605905228405796,Mn,,POSSIBLE
1930,mp-1177959,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.8997336854213005,1.3257,0.0267088732894755,-2.584365670448752,False,0.4658153288811111,0.5835082689203351,0,0.4604263250067284,"Mn, V",,POSSIBLE
1931,mp-26365,Li2NiP2O7,"Li,Ni,O,P",3.011028018362229,3.5678,0.0254998051388932,-2.4864895388293644,False,0.4899970180665411,0.5452341707243473,0,0.4603303196901191,Ni,,POSSIBLE
1932,mp-1288887,Li2TiVO4,"Li,O,Ti,V",3.867560722081625,0.1562999999999998,0.0287232826562489,-2.7454489168750005,False,0.4255265981126486,0.6464992748932917,0,0.4603143751746088,"Ti, V",,POSSIBLE
1933,mp-762351,Li4Ti7O16,"Li,O,Ti",3.539897140843588,2.4521000000000006,0.0348710689814808,-3.239361694691358,False,0.3025692131020549,0.839642034477507,0,0.4602877792732576,Ti,,POSSIBLE
1934,mp-766660,Li11Fe12(BO3)12,"B,Fe,Li,O",3.2937358963589363,1.5745,0.0233281670774792,-2.310182231784038,False,0.5334303651438517,0.4762898523203051,0,0.4600881491412252,Fe,,POSSIBLE
1935,mp-26223,Li4Cu(PO4)2,"Cu,Li,O,P",2.776195960818031,0.0398,0.0255182564999989,-2.4860849216746024,False,0.4896279858667505,0.5450759466869143,0,0.4600719735671328,,,REVIEW
1936,mp-756967,Li2CrO4,"Cr,Li,O",2.383615368625614,3.0643,0.0203190523809526,-2.06795511952381,False,0.593613470851889,0.3815678386180176,0,0.4600361524848451,Cr,,POSSIBLE
1937,mp-1211177,Li4CuSbO6,"Cu,Li,O,Sb",4.338826825230213,0.5709,0.0187391112499994,-1.940599721527778,False,0.625212719696205,0.3317659826594634,0,0.4599850897637249,,,REVIEW
1938,mp-555519,Li2Cu(WO4)2,"Cu,Li,O,W",6.459069242142558,0.4236999999999997,0.0203189347115388,-2.0654983112820515,False,0.593615824271909,0.380607112868665,0,0.4597011928535827,,,REVIEW
1939,mp-1278198,Li2TiVO4,"Li,O,Ti,V",3.874900806235755,0.1425,0.0287790273437487,-2.7453931721875007,False,0.4244116893242484,0.6464774761400311,0,0.4596935457773475,"Ti, V",,POSSIBLE
1940,mp-774345,Li2Mn2(PO4)3,"Li,Mn,O,P",2.9948408909453903,0.9609,0.0252549143567302,-2.459698747708281,False,0.49489489977469,0.5347577312375068,0,0.4593574008092069,Mn,,POSSIBLE
1941,mp-26461,LiVPO5,"Li,O,P,V",3.1690673531400315,1.6961,0.0275071928125001,-2.6387881003720235,False,0.4498487230556709,0.604789958260568,0,0.4590932830718178,V,,POSSIBLE
